id,birth_year,last_name,category,gender,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,hst_injury_count_12_16,hst_days_missed_2y,hst_comp_level,hst_age_first_at_level,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,cop_breathing,cop_self_talk,cop_visualization,cop_talk_teammate_coach,cop_other,coach_comfort_asking,coach_understands_you,target_pro_success,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,cat_progression,num_tests,time_span_years,ever_promoted_between_tests
Athlete_571,2010,Last571,Under 16 Girls,0,202.8,162,4.98,5.37,79.4,31.1,1.79,19.14,28.62,62.1,21.1,6,303,716,1,4,1,4,1,0,0,0,0,0,0,4,1,5,1,4,4,1,3,1,2,1,5,3,4,3,3,3,5,2,1,4,4,2,2,4,2,1,5,4,5,4,1,4,5,7,3,3,3,2,5,4,1,7,1,6,2,6,4,5,4,5,5,3,1,5,3,3,9,9,8,11,3,1,1,1,5,2,4,3,0,0,63,1,12,4,5,2,0,1,5,5,0,5,5,5,4,3,0,1,1,0,1,2,5,1,14.7,7.2,14.66,-1,-0.6,-1.05,-0.2,-3.9,-0.196,0.1,1.8,0.097,2.4,3,2.37,4.4,14,4.36,0.257,14.4,0.257,1.07,5.6,1.07,0.32,1.1,0.322,-1.01,-1.6,-1.015,13.9,65.8,13.9,3.5,58.5,3.53,256.7,84.7,256.74,91.8,12.8,91.76,2,4,1,1
Athlete_572,2005,Last572,Under 14 Girls,1,153.5,168.3,4.79,4.99,93.5,30.4,1.8,25.33,34.02,51.27,15.4,6,710,640,4,5,2,3,3,0,0,0,0,0,1,1,5,4,1,2,1,4,1,1,1,1,4,4,1,2,5,3,4,4,3,4,3,1,4,5,4,3,4,3,2,1,2,3,1,1,2,7,6,6,3,3,3,1,2,1,1,7,3,4,2,2,5,3,3,4,5,5,8,11,11,9,4,2,1,1,5,5,5,3,1,8,30,3,15,2,1,5,0,3,3,2,1,2,1,2,5,5,0,0,0,0,1,5,1,0,3.6,2.3,3.6,-4.5,-2.7,-4.5,-0.18,-3.8,-0.184,-0.41,-8.2,-0.409,-1.6,-1.7,-1.63,-6.7,-22.1,-6.74,-0.043,-2.4,-0.043,-0.72,-2.8,-0.717,-2.42,-7.1,-2.421,5.6,10.9,5.598,-40.8,-264.4,-40.76,0.4,7.2,0.4,-134.9,-19,-134.89,-176.4,-27.6,-176.38,3,4,1,0
Athlete_573,2006,Last573,Under 16 Girls,0,131.2,168.3,5.4,6.12,94.5,14.2,2.08,21.9,31.73,55.93,27.5,9,295,606,1,1,1,1,4,0,0,0,0,0,0,1,4,2,1,4,3,2,1,4,3,2,5,1,4,5,3,4,4,4,1,5,3,4,3,1,4,1,3,4,5,3,2,2,2,4,2,2,2,1,2,4,1,7,1,6,6,3,7,3,3,5,6,2,4,2,5,5,9,11,11,8,5,2,0,0,2,2,5,2,0,1,16,5,13,3,3,4,0,2,3,5,0,2,5,1,5,1,0,1,0,1,1,4,5,1,-9.5,-7.2,-4.73,3.5,2.1,1.76,0.34,6.4,0.172,-0.24,-4,-0.122,3,3.2,1.52,0.5,3.4,0.24,0.216,10.4,0.108,-0.68,-3.1,-0.341,-0.12,-0.4,-0.059,2.74,4.9,1.371,24.5,89,12.24,-1.8,-21.1,-0.9,153.7,52.1,76.87,-208,-34.3,-104.01,4,4,2,1
Athlete_574,2006,Last574,Bantam Minor,0,152.5,155.9,5.37,5.43,96.2,17.1,1.76,25.33,32.69,46.23,38.2,8,597,1039,3,4,0,4,2,0,0,0,0,0,0,2,1,5,5,4,3,2,5,4,4,4,3,1,1,2,2,4,3,4,1,4,5,4,3,4,3,1,1,2,1,4,1,1,1,5,1,3,3,7,2,2,7,3,5,5,4,6,3,2,4,6,1,2,4,3,2,2,8,9,12,15,5,5,0,1,4,3,2,1,0,2,129,4,10,3,1,5,0,1,4,1,0,5,4,4,2,4,0,0,0,1,1,1,3,0,-21.3,-14,-7.1,3.1,2,1.05,-0.23,-4.2,-0.075,0.52,9.6,0.174,4.1,4.3,1.38,-0.2,-1.1,-0.06,-0.169,-9.6,-0.056,0.89,3.5,0.297,-1.16,-3.5,-0.386,-1.75,-3.8,-0.584,5.7,14.8,1.89,-0.5,-5.8,-0.16,-116.9,-19.6,-38.98,133.7,12.9,44.56,3,1,3,0
Athlete_575,2009,Last575,Bantam Major,1,124,188.8,5.11,5.11,85.3,13.4,1.73,25.33,29.59,55,49.5,7,467,1348,1,4,0,2,2,1,0,0,0,0,1,3,2,5,5,2,3,5,4,2,2,3,4,2,1,3,2,3,2,1,2,5,3,5,2,3,4,3,1,3,2,3,4,4,2,1,1,4,1,3,3,3,6,2,5,5,4,4,2,5,6,7,3,1,2,3,4,3,7,8,8,10,4,3,1,2,2,4,2,2,0,5,26,4,16,2,3,1,1,1,5,4,0,5,3,2,5,3,0,0,0,1,0,3,2,1,-3.7,-2.9,-3.66,1,0.5,0.97,0,0,0.001,-0.19,-3.7,-0.187,-6.7,-7.9,-6.71,1.1,7.9,1.06,-0.036,-2.1,-0.036,0.24,0.9,0.237,1.36,4.6,1.364,-4.04,-7.3,-4.039,24.6,49.8,24.63,2.2,30.8,2.21,-40,-8.6,-40.05,-288.6,-21.4,-288.61,1,1,1,0
Athlete_576,2008,Last576,Under 14 Girls,1,131,168.4,5.03,5.28,78.5,14.1,1.57,23.9,34.42,48.89,28.6,2,419,1132,1,5,2,3,3,0,0,0,0,0,1,2,3,2,5,5,4,3,5,2,2,4,5,3,1,2,1,3,2,2,2,2,3,4,5,5,5,4,3,4,4,5,1,4,5,1,4,5,3,3,5,1,2,3,4,5,6,7,7,2,7,6,6,4,4,1,3,3,10,10,12,15,2,2,0,0,3,3,4,2,1,4,43,3,17,4,1,3,0,2,1,5,1,5,1,3,5,3,0,0,1,0,1,5,3,1,-13.1,-10,-4.36,2.3,1.4,0.78,0.17,3.3,0.056,0.14,2.6,0.045,7.9,10.1,2.64,-3.9,-27.7,-1.31,-0.056,-3.6,-0.019,-0.8,-3.4,-0.267,2.2,6.4,0.735,3.38,6.9,1.128,-17,-59.5,-5.68,-2.6,-106.7,-0.86,92.9,22.2,30.96,-13.6,-1.2,-4.54,-1,4,3,0
Athlete_577,2005,Last577,Peewee Minor,0,159.7,153.4,6.11,5.57,60.8,22.5,1.87,23.91,32.39,41.3,22,6,434,927,5,5,0,2,5,0,0,0,0,0,0,2,2,3,5,3,1,1,2,3,1,1,4,5,4,4,1,5,5,3,4,3,1,5,5,3,1,5,2,4,2,4,1,3,1,6,2,7,1,7,4,4,1,1,4,1,1,4,1,2,1,1,1,3,2,4,4,3,4,7,9,14,2,1,1,0,2,1,5,3,0,9,87,4,14,3,5,5,0,3,1,5,1,5,1,3,2,3,0,1,0,0,1,5,4,0,11,6.9,1.84,-9.7,-6.3,-1.62,-0.09,-1.5,-0.016,-0.01,-0.2,-0.002,-5,-8.2,-0.83,-1.7,-7.5,-0.28,-0.187,-10,-0.031,0.95,4,0.159,0.68,2.1,0.113,-0.02,0,-0.003,-11,-50,-1.83,0.1,1.5,0.02,42.4,9.8,7.07,65.2,7,10.86,-1,2,6,1
Athlete_578,2009,Last578,Under 14 Girls,1,136.1,183.2,4.9,5.66,88.6,15,1.77,25.33,25.67,54.91,22.2,5,490,988,3,2,0,5,1,0,0,0,0,0,0,2,5,4,5,2,1,1,1,3,3,1,3,1,3,4,2,3,2,2,5,3,5,4,2,1,2,1,3,3,1,2,5,3,1,5,1,6,2,7,3,5,1,6,3,2,1,4,4,7,3,1,1,5,5,2,5,3,5,6,11,11,1,1,0,0,3,1,5,2,1,9,57,3,16,1,5,2,0,2,1,2,1,1,2,1,2,5,0,0,0,1,1,2,2,1,-12.1,-8.9,-12.06,-1.6,-0.9,-1.59,0.27,5.5,0.267,0.26,4.6,0.261,1.1,1.3,1.13,-0.4,-2.7,-0.4,0.153,8.7,0.153,1.46,5.8,1.459,0.66,2.6,0.656,1.06,1.9,1.061,-15.2,-68.5,-15.19,-1.6,-29.7,-1.61,109.1,22.3,109.06,109.7,11.1,109.75,-1,2,1,1
Athlete_579,2009,Last579,Peewee Major,1,138.7,161,5.11,5.44,91,14.7,2.09,25.05,31.11,54.66,49.8,8,637,716,2,3,0,3,2,0,0,0,0,0,1,2,1,5,1,1,2,3,4,3,5,5,3,1,3,2,4,3,3,2,5,2,3,4,1,2,3,1,1,1,2,2,4,3,5,3,4,3,1,5,3,3,7,3,7,6,1,4,2,1,7,4,3,1,5,5,3,4,6,10,8,14,4,4,1,2,2,3,1,1,1,4,118,2,18,5,2,1,1,3,4,2,1,1,3,1,3,1,0,0,1,1,0,1,1,0,-2.1,-1.5,-0.42,0.5,0.3,0.1,-0.17,-3.4,-0.034,0.1,1.9,0.021,14,15.4,2.8,2.9,19.7,0.58,-0.263,-12.6,-0.053,0.77,3.1,0.153,2.33,7.5,0.465,3.46,6.3,0.692,-8.9,-17.8,-1.77,3.7,45.6,0.74,124.4,19.5,24.87,52,7.3,10.4,1,1,5,1
Athlete_580,2011,Last580,Under 15 Boys,0,191.7,176.1,5.31,5.69,76.1,18.5,1.76,21.12,33.49,61.6,31.6,12,587,679,5,3,2,3,2,0,0,0,0,0,0,4,2,2,1,3,5,4,2,5,2,5,1,1,2,1,2,4,3,5,2,2,4,5,2,4,1,2,2,5,3,5,5,5,1,7,3,5,1,1,7,4,1,3,2,3,4,3,2,1,4,7,4,4,2,2,4,3,5,8,13,9,4,2,1,0,4,3,4,1,0,5,90,3,15,5,3,3,0,5,5,1,1,3,3,3,5,5,0,0,1,0,0,5,2,0,5,2.6,1.25,0.3,0.2,0.08,0.3,5.7,0.075,0.13,2.2,0.031,-9.2,-12.1,-2.29,-2.9,-15.4,-0.71,0.056,3.2,0.014,1.31,6.2,0.329,2.56,7.6,0.64,-5.63,-9.1,-1.406,-11.2,-35.4,-2.8,-7.3,-59.2,-1.83,-34.4,-5.9,-8.61,338.4,49.9,84.61,4,4,4,1
Athlete_581,2008,Last581,Under 12 Girls,0,171.5,169.8,4.74,5.8,90.6,23.8,1.92,24.42,37,57.3,22.3,12,504,517,3,3,1,5,3,0,0,0,0,0,0,1,4,1,1,1,2,2,3,5,2,1,2,1,3,3,1,3,3,4,1,2,3,5,1,2,3,5,3,3,3,1,3,4,5,2,7,4,3,2,7,6,3,3,3,5,1,4,2,1,1,3,5,3,4,3,2,4,7,12,11,12,1,3,0,2,4,1,1,1,0,1,135,2,11,2,4,5,0,2,1,5,0,4,5,4,2,3,0,0,1,1,1,4,3,1,0.3,0.1,0.05,-1.7,-1,-0.34,-0.46,-9.7,-0.092,0.35,6.1,0.07,0.7,0.8,0.14,2.4,10.2,0.48,-0.423,-22,-0.085,0.93,3.8,0.186,-1.75,-4.7,-0.349,-1.78,-3.1,-0.356,-25.8,-115.7,-5.16,-4.2,-36.5,-0.85,-58.6,-11.6,-11.72,178.2,34.5,35.64,1,1,5,1
Athlete_582,2005,Last582,Bantam Major,1,170.1,173,5.25,4.71,96.4,18.1,1.94,25.33,29.69,47.06,41.4,10,302,1157,4,5,2,3,3,0,0,0,0,0,0,3,3,1,3,5,1,1,3,3,3,1,5,1,2,3,1,5,1,3,3,2,1,4,5,4,2,5,5,3,1,1,1,5,4,2,5,1,6,6,1,5,1,7,1,1,6,6,7,6,3,5,4,2,5,5,5,5,9,11,12,14,1,1,1,2,4,4,1,2,1,6,43,5,10,4,5,5,1,5,5,2,1,4,4,2,3,2,1,0,1,0,0,4,2,0,2.7,1.6,2.7,0.7,0.4,0.71,-0.4,-7.6,-0.4,0.1,2.2,0.102,15.8,16.4,15.79,-8.3,-46.1,-8.35,0.148,7.6,0.148,0.92,3.6,0.923,0.7,2.4,0.7,0.58,1.2,0.575,20.1,48.5,20.07,4.2,40.9,4.25,54.4,18,54.4,-21.7,-1.9,-21.66,1,1,1,1
Athlete_583,2011,Last583,Bantam Minor,1,163.2,172.1,5.92,5.01,82,18.1,2.05,24.52,28.75,50.22,9.7,8,242,718,4,3,0,2,2,0,1,0,0,0,0,4,2,2,3,4,5,4,1,4,4,5,1,5,4,4,1,1,4,2,4,4,3,4,4,4,1,2,1,5,5,4,1,3,4,5,2,7,1,4,3,4,7,3,1,7,1,6,6,1,7,7,2,1,5,5,1,1,10,10,14,8,1,4,1,0,1,5,3,1,1,7,43,3,10,2,5,2,1,1,2,3,1,1,5,5,4,2,0,0,1,0,0,1,3,0,-2.3,-1.4,-0.39,-2.2,-1.3,-0.36,0.02,0.3,0.003,-0.5,-10,-0.083,12.4,15.1,2.07,1.7,9.2,0.28,0.016,0.8,0.003,-0.81,-3.3,-0.136,-1.72,-6,-0.287,4.15,8.3,0.692,8.7,89.8,1.44,-3.6,-43.3,-0.6,42.7,17.7,7.12,-19.2,-2.7,-3.21,4,1,6,1
Athlete_584,2005,Last584,Under 12 Girls,0,162.1,163.1,5.57,4.83,93.6,24.4,1.61,24.48,36.88,35.47,31.8,7,779,625,1,1,0,1,4,0,0,1,0,0,1,4,4,5,4,4,4,1,5,2,3,2,1,5,3,1,2,1,3,2,3,2,5,1,1,5,5,1,1,2,2,2,4,1,4,3,3,2,3,6,6,4,1,2,2,6,1,2,7,4,3,4,3,4,2,2,5,4,9,6,10,11,1,4,1,1,1,5,1,2,0,8,49,2,10,3,2,1,1,1,4,2,0,3,5,2,1,5,1,1,0,0,0,2,5,1,7.2,4.5,1.2,-2,-1.2,-0.33,0.42,7.6,0.07,-0.19,-4,-0.032,-6.8,-7.3,-1.13,3,12.5,0.51,0.235,14.6,0.039,-1.88,-7.7,-0.314,-1.11,-3,-0.185,-0.22,-0.6,-0.037,-11.9,-37.5,-1.99,-2.4,-36.1,-0.4,159.6,20.5,26.6,-106.4,-17,-17.73,2,3,6,1
Athlete_585,2004,Last585,Under 16 Boys,1,186.4,170.5,5.45,5.25,84.6,22.2,2.04,23.48,29.55,46.22,29.3,9,355,644,1,4,2,1,2,0,0,0,0,0,1,3,3,2,1,4,5,1,3,5,3,3,3,5,4,1,2,1,3,4,5,1,4,1,5,1,4,3,1,5,5,1,3,3,1,7,3,3,6,2,2,5,1,7,5,5,1,2,2,6,5,1,7,4,3,3,5,1,7,6,10,14,5,5,0,1,5,5,2,3,1,0,30,5,17,2,4,4,1,3,3,3,0,2,2,1,2,1,0,0,0,1,0,5,3,1,-9.1,-4.9,-9.11,-3.7,-2.2,-3.73,0.48,8.7,0.476,0.43,8.2,0.43,-6.2,-7.3,-6.19,-3.6,-16.1,-3.57,0.415,20.4,0.415,-0.35,-1.5,-0.35,1.74,5.9,1.735,0.25,0.6,0.255,-30.5,-104.1,-30.53,-3.7,-40.2,-3.69,-215.6,-60.6,-215.57,30.2,4.7,30.16,0,1,1,1
Athlete_586,2010,Last586,Bantam Minor,1,149.5,194.4,5.44,5.79,60.1,22.1,1.81,23.56,32.53,65.29,27.9,6,273,849,5,1,1,3,5,0,0,0,0,0,0,1,3,5,3,1,3,2,1,5,2,2,1,4,2,5,5,3,4,1,5,3,5,4,4,2,3,2,4,3,2,2,3,1,5,4,5,7,1,3,3,5,2,6,7,1,3,1,1,4,2,4,2,2,4,5,1,2,8,7,12,11,4,2,1,0,4,4,4,3,1,8,163,2,13,4,1,1,1,1,1,1,1,4,5,4,4,1,1,1,0,1,1,1,4,0,5.7,3.8,1.14,0.4,0.2,0.08,-0.25,-4.7,-0.051,0.32,5.5,0.064,5.4,9,1.08,-1.1,-5.2,-0.23,-0.13,-7.2,-0.026,-3.27,-13.9,-0.653,-1.62,-5,-0.325,-0.09,-0.1,-0.017,17.9,64.3,3.59,-7,-117.1,-1.41,93.2,34.2,18.63,313.1,36.9,62.62,4,2,5,1
Athlete_587,2007,Last587,Under 15 Boys,1,196.4,143.1,5.24,5.47,75.2,24.5,1.79,21.12,34.06,67.01,12.2,7,669,666,2,2,0,4,1,0,0,0,0,0,1,3,1,5,4,4,4,5,1,1,4,3,5,5,4,1,1,5,4,4,3,2,1,5,2,4,3,3,5,5,1,2,3,4,3,7,3,2,3,5,3,4,6,6,1,3,6,3,3,1,3,4,3,4,4,1,5,3,10,10,12,8,5,2,0,2,4,2,5,3,0,3,19,2,14,2,2,1,0,5,4,3,1,5,2,1,3,5,1,1,1,1,1,4,2,0,-11.8,-6,-11.8,-2.2,-1.5,-2.16,-0.01,-0.2,-0.009,-0.06,-1.2,-0.063,-6.5,-8.7,-6.54,0,0,-0.01,0.01,0.5,0.01,-0.57,-2.7,-0.567,-0.21,-0.6,-0.21,-0.1,-0.2,-0.102,-34,-277.8,-33.97,-0.3,-4.6,-0.3,42.1,6.3,42.09,105.6,15.9,105.64,0,2,1,1
Athlete_588,2009,Last588,Squirt Minor,1,126.2,170.8,5.58,4.79,76,14.9,1.76,19.64,35.16,61.07,45.1,5,283,806,1,4,2,3,2,0,0,0,0,0,1,5,2,3,3,2,5,3,4,3,1,1,3,3,2,4,3,3,2,3,4,3,2,1,3,4,4,4,1,4,5,2,4,5,3,1,6,2,7,5,7,2,4,7,6,1,2,2,2,2,7,3,7,5,5,3,1,5,4,8,12,8,2,1,1,2,3,2,1,2,0,3,25,5,18,5,5,4,0,5,2,2,1,5,4,5,4,3,0,0,1,1,1,2,3,0,1.8,1.4,0.6,-1.5,-0.9,-0.5,-0.15,-2.6,-0.049,-0.47,-9.7,-0.156,0.7,0.9,0.23,1.1,7.6,0.38,-0.252,-14.3,-0.084,-1.13,-5.8,-0.377,1.89,5.4,0.631,0.47,0.8,0.157,-16.3,-36.1,-5.42,2,44.7,0.68,-35.4,-12.5,-11.79,-12.4,-1.5,-4.13,-1,2,3,1
Athlete_589,2005,Last589,Bantam Minor,1,143.6,175.2,5.14,5.09,87.3,20.9,1.75,25.33,32.12,57.44,55.9,8,613,843,1,2,2,1,2,0,0,0,0,0,1,3,4,4,5,5,4,1,4,1,4,5,4,5,1,2,2,3,4,2,5,2,1,4,3,1,4,2,2,5,4,3,2,4,2,3,6,5,6,2,4,5,5,6,1,1,6,3,3,5,2,5,4,2,3,3,2,2,7,10,8,13,3,3,1,0,5,2,4,1,1,7,164,3,17,3,5,5,0,5,5,1,1,3,3,4,2,1,0,1,0,1,1,5,1,1,-11.2,-7.8,-2.24,4.2,2.4,0.83,-0.63,-12.3,-0.127,-0.21,-4.1,-0.041,-13.6,-15.6,-2.72,4.7,22.5,0.94,-0.085,-4.9,-0.017,0.11,0.4,0.021,0.72,2.3,0.145,-1.67,-2.9,-0.335,-18.7,-33.5,-3.75,0.9,12.1,0.18,-85.7,-14,-17.15,-174.3,-20.7,-34.86,-1,2,5,0
Athlete_590,2009,Last590,Under 12 Girls,0,115.5,157.4,5.03,5.62,70.6,16.7,1.75,22.01,27.46,59.69,9.6,8,641,1132,1,2,0,3,4,0,0,0,0,0,0,1,1,1,1,3,4,1,5,3,3,5,4,5,5,3,3,2,2,4,4,1,4,4,1,5,5,4,5,4,1,4,1,3,2,7,1,7,1,3,5,5,5,5,4,5,3,2,6,5,1,3,7,4,5,3,5,3,4,7,13,9,5,4,1,1,1,2,4,3,1,7,2,3,18,4,1,2,0,4,4,5,0,4,2,2,3,5,0,0,1,0,0,3,5,1,-2,-1.7,-1.97,-0.1,-0.1,-0.13,0.21,4.2,0.213,0.62,11.1,0.624,6.2,8.8,6.24,0.7,4.5,0.75,0.019,1.1,0.019,-0.73,-3.3,-0.728,-2.4,-8.7,-2.401,-2.09,-3.5,-2.089,-10.7,-111.7,-10.74,-3.7,-49.5,-3.75,-83.7,-13.1,-83.74,-365.7,-32.3,-365.67,0,2,1,0
Athlete_591,2007,Last591,Under 18 Boys,0,141.4,153.6,5.24,5,75.7,24.9,1.46,24.58,36.3,58.89,31.8,15,540,517,2,4,2,4,4,0,0,0,0,0,1,2,1,2,4,4,2,3,4,2,3,1,3,2,2,1,3,2,5,1,2,3,2,2,4,4,1,4,5,3,1,2,2,4,5,5,4,6,2,7,2,7,5,6,6,3,6,7,2,1,3,4,6,5,3,5,3,1,9,8,14,10,4,5,1,1,2,1,3,2,1,5,54,3,15,1,2,2,1,5,4,5,1,5,3,4,4,3,1,1,0,0,1,1,3,1,5.8,4.1,0.97,-0.1,-0.1,-0.02,-0.11,-2.1,-0.019,0.36,7.2,0.06,-16,-21.1,-2.66,-0.9,-3.5,-0.15,0.014,1,0.002,-0.01,0,-0.002,-0.11,-0.3,-0.018,-1.11,-1.9,-0.184,7.3,22.9,1.21,-1.6,-10.8,-0.27,-82.9,-15.3,-13.82,-10.2,-2,-1.71,4,3,6,0
Athlete_592,2011,Last592,Squirt Minor,1,163,195.9,5.56,5.17,69.4,23.9,1.88,19.43,30.28,41.37,39.9,10,646,875,4,2,0,2,5,0,0,0,0,0,1,4,1,5,2,1,4,4,4,5,3,5,1,4,5,1,3,1,3,5,3,3,1,4,1,4,2,5,1,4,2,4,5,1,1,7,5,3,3,7,5,1,1,1,2,7,7,7,7,4,3,3,3,5,3,1,3,1,6,7,12,15,3,2,0,0,1,5,2,1,0,9,136,4,10,4,2,3,1,3,1,4,0,4,2,1,4,1,0,0,1,1,0,5,1,0,12.2,7.5,12.2,-4.6,-2.4,-4.6,0.4,7.3,0.404,0.37,7.1,0.369,1.3,1.8,1.27,-0.8,-3.2,-0.77,0.165,8.8,0.165,-0.91,-4.7,-0.912,-0.29,-1,-0.293,1.87,4.5,1.873,13.3,33.3,13.31,5,49.4,4.95,151,23.4,150.96,-111.7,-12.8,-111.72,4,4,1,0
Athlete_593,2009,Last593,Bantam Major,1,186.3,165.5,5.33,5.33,80.5,14.7,1.81,24.39,29.92,48.17,64.7,6,299,630,1,1,0,2,2,0,0,0,0,0,0,2,2,2,5,5,5,4,2,4,5,3,2,1,2,2,1,1,3,4,2,4,2,2,1,5,1,2,5,2,3,2,4,2,2,6,4,6,7,5,7,7,7,2,7,3,1,5,7,3,5,4,2,5,5,4,5,3,9,10,12,15,4,3,0,0,4,3,2,1,1,4,172,1,16,1,4,3,0,3,5,5,0,2,4,2,2,1,1,0,0,0,0,3,5,1,-17.7,-9.5,-8.87,-1.6,-0.9,-0.79,0.08,1.5,0.041,-0.47,-8.9,-0.237,6.9,8.6,3.45,1.1,7.2,0.53,0.107,5.9,0.053,-0.27,-1.1,-0.135,-1.3,-4.3,-0.648,3.49,7.2,1.743,5.1,7.8,2.53,-0.6,-9.2,-0.29,-3.8,-1.3,-1.88,56.1,8.9,28.06,3,2,2,1
Athlete_594,2011,Last594,Under 16 Boys,1,133.4,194.9,5.47,4.48,81.8,26.4,1.67,21.44,38.67,64.4,23.6,11,324,696,4,3,0,1,5,0,0,0,0,0,1,5,3,1,5,3,3,5,3,2,5,3,5,1,1,5,3,1,5,1,1,2,3,2,3,2,1,5,1,2,5,4,2,1,3,7,3,5,2,5,1,5,7,3,4,7,2,4,5,6,2,2,7,2,5,1,3,4,9,6,10,14,5,4,1,2,2,5,4,1,0,9,30,1,18,1,4,3,0,4,4,3,0,2,4,3,3,3,1,0,1,1,1,2,2,1,-7.6,-5.7,-7.57,2.9,1.5,2.94,-0.16,-2.9,-0.157,-0.4,-8.9,-0.397,-6.7,-8.2,-6.7,3.1,11.6,3.05,0.204,12.2,0.204,1.49,6.9,1.49,3.09,8,3.088,0.41,0.6,0.41,-17.3,-73.2,-17.27,-2.8,-26,-2.83,-32.4,-10,-32.41,-163.5,-23.5,-163.55,3,1,1,1
Athlete_595,2010,Last595,Peewee Major,0,150.1,176.4,4.39,5.52,92.6,14.1,1.8,25.33,35.74,64.36,15.4,6,475,1202,3,2,2,5,1,0,0,0,0,0,0,4,4,4,3,4,1,5,1,3,5,4,1,3,5,1,1,1,5,2,5,4,4,2,5,5,3,2,4,4,4,1,3,1,2,1,6,4,6,2,5,4,2,1,5,1,5,6,1,4,6,1,3,5,4,1,4,3,10,9,10,9,3,2,0,1,5,3,1,2,0,0,47,1,15,2,5,4,1,4,1,2,1,2,2,5,5,2,0,1,1,0,0,4,2,0,-9.6,-6.4,-9.62,1.7,0.9,1.65,-0.2,-4.7,-0.205,-0.17,-3.1,-0.17,-15.6,-16.9,-15.65,1,7.1,1,-0.131,-7.3,-0.131,-1.05,-4.1,-1.05,0.14,0.4,0.138,-0.78,-1.2,-0.784,19.9,129.5,19.94,2.7,44.3,2.66,-0.8,-0.2,-0.83,110.9,9.2,110.91,-1,2,1,1
Athlete_596,2010,Last596,Squirt Minor,1,141,170.9,5.68,5.34,90.5,25.6,2.14,20.87,27.68,56.95,29.9,12,503,956,2,5,0,2,1,0,0,0,0,0,1,2,5,1,2,3,5,1,1,2,2,5,2,5,4,5,1,1,5,5,5,5,2,4,3,1,4,1,5,3,4,2,5,2,2,2,7,6,4,1,2,2,2,5,6,4,2,4,5,4,2,1,3,2,4,1,2,2,6,6,9,9,5,1,0,1,1,4,5,1,1,1,145,2,13,2,4,2,1,4,5,1,1,1,4,1,4,2,1,1,1,0,1,3,2,0,11.9,8.5,3.98,0.2,0.1,0.05,-0.06,-1,-0.019,-0.4,-7.4,-0.132,-12.7,-14,-4.23,-2.1,-8.4,-0.71,0.036,1.7,0.012,-1.77,-8.5,-0.589,0.13,0.5,0.044,3.67,6.4,1.223,18.3,61.1,6.09,-0.9,-7.7,-0.3,48.9,9.7,16.29,-33,-3.4,-10.99,3,2,3,1
