id,birth_year,ct,gender,category,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,age,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,coach_comfort_asking,coach_understands_you,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,category_progression,num_tests,ever_promoted_between_tests,target_pro_success
Athlete 587,2010,Squirt Minor,2,1,,50.75,5.75,5.86,64,,2.32,19.33,,,25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17.44%,7.5,4.75,9.36%,2.38,0.29,5.31%,0.15,0.43,7.92%,0.22,3.5,5.47%,1.75,1,7.14%,0.5,0.2,9.43%,0.1,0.33,1.74%,0.16,0,0.00%,0,0,0.00%,0,15,60.00%,7.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 587,2010,Squirt Major,2,2,86,53,5.57,5.45,68,14,2.12,19,,,40,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17.44%,7.5,4.75,9.36%,2.38,0.29,5.31%,0.15,0.43,7.92%,0.22,3.5,5.47%,1.75,1,7.14%,0.5,0.2,9.43%,0.1,0.33,1.74%,0.16,0,0.00%,0,0,0.00%,0,15,60.00%,7.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 587,2010,Peewee Minor,2,3,101,55.5,5.46,5.43,67,15,2.19,,,,,11,543,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17.44%,7.5,4.75,9.36%,2.38,0.29,5.31%,0.15,0.43,7.92%,0.22,3.5,5.47%,1.75,1,7.14%,0.5,0.2,9.43%,0.1,0.33,1.74%,0.16,0,0.00%,0,0,0.00%,0,15,60.00%,7.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 588,2010,Under 12 Girls,0,2,129.9,61.25,,,62,14.5,,,,64.67,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 589,2010,Squirt Minor,2,1,,53.5,5.41,5.56,69,,2.05,22,,,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,1.75,3.27%,0.88,0.06,1.12%,0.03,0.06,1.09%,0.03,2,2.90%,1,0,0.00%,0,0.09,4.59%,0.04,1.66,8.03%,0.83,0,0.00%,0,0,0.00%,0,16,320.00%,8,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 589,2010,Squirt Major,2,2,70.9,55.25,5.35,5.5,71,14.5,1.96,22.33,,,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,1.75,3.27%,0.88,0.06,1.12%,0.03,0.06,1.09%,0.03,2,2.90%,1,0,0.00%,0,0.09,4.59%,0.04,1.66,8.03%,0.83,0,0.00%,0,0,0.00%,0,16,320.00%,8,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 589,2010,Peewee Minor,2,3,,,,,,,,20.67,,,21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,1.75,3.27%,0.88,0.06,1.12%,0.03,0.06,1.09%,0.03,2,2.90%,1,0,0.00%,0,0.09,4.59%,0.04,1.66,8.03%,0.83,0,0.00%,0,0,0.00%,0,16,320.00%,8,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 59,2003,Under 18 Boys,1,7,,,,,,,,,,64,,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 591,2010,Squirt Minor,2,1,,53.25,5.24,5.29,70,,2.01,,32,,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,1.75,3.29%,1.75,0.27,5.43%,0.27,0.14,2.72%,0.14,1.5,2.14%,1.5,0,0.00%,0,0.11,5.79%,0.11,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,25.00%,2,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 591,2010,Squirt Major,2,2,71.4,55,4.97,5.15,72,17,1.9,20.33,,,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,1.75,3.29%,1.75,0.27,5.43%,0.27,0.14,2.72%,0.14,1.5,2.14%,1.5,0,0.00%,0,0.11,5.79%,0.11,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,25.00%,2,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 592,2010,Squirt Minor,2,1,,51.5,5.05,5.07,72,,2.03,,,60.33,,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,39.88%,6.55,9.25,17.96%,2.31,0.53,11.73%,0.13,0.44,9.50%,0.11,13,18.06%,3.25,3.5,20.00%,0.88,0.15,7.98%,0.04,0,0.00%,0,1.33,4.44%,0.33,0.33,0.55%,0.08,20,54.05%,5,1,10.00%,0.25,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 592,2010,Squirt Major,2,2,65.7,53.25,4.95,5.03,75,18.5,1.93,,,60,,10,,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,39.88%,6.55,9.25,17.96%,2.31,0.53,11.73%,0.13,0.44,9.50%,0.11,13,18.06%,3.25,3.5,20.00%,0.88,0.15,7.98%,0.04,0,0.00%,0,1.33,4.44%,0.33,0.33,0.55%,0.08,20,54.05%,5,1,10.00%,0.25,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 592,2010,Peewee Minor,2,3,72,55.5,4.76,4.78,79,17.5,1.94,,31.33,,57,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,39.88%,6.55,9.25,17.96%,2.31,0.53,11.73%,0.13,0.44,9.50%,0.11,13,18.06%,3.25,3.5,20.00%,0.88,0.15,7.98%,0.04,0,0.00%,0,1.33,4.44%,0.33,0.33,0.55%,0.08,20,54.05%,5,1,10.00%,0.25,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 592,2010,Peewee Major,2,4,77,57,4.65,4.84,79,19.5,1.91,,31.33,,51,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,39.88%,6.55,9.25,17.96%,2.31,0.53,11.73%,0.13,0.44,9.50%,0.11,13,18.06%,3.25,3.5,20.00%,0.88,0.15,7.98%,0.04,0,0.00%,0,1.33,4.44%,0.33,0.33,0.55%,0.08,20,54.05%,5,1,10.00%,0.25,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 592,2010,Bantam Minor,2,5,91.9,60.75,4.52,4.63,85,21,1.88,,30,,37,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,39.88%,6.55,9.25,17.96%,2.31,0.53,11.73%,0.13,0.44,9.50%,0.11,13,18.06%,3.25,3.5,20.00%,0.88,0.15,7.98%,0.04,0,0.00%,0,1.33,4.44%,0.33,0.33,0.55%,0.08,20,54.05%,5,1,10.00%,0.25,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 593,2010,Squirt Minor,2,1,,52.25,5.35,5.26,64,,2.04,,,70,16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,30.06%,5.83,7.75,14.83%,1.94,0.54,11.23%,0.14,0.56,11.72%,0.14,14,21.88%,3.5,4,26.67%,1,0.1,5.15%,0.03,0,0.00%,0,0,0.00%,0,2,2.86%,0.5,6,37.50%,1.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 593,2010,Squirt Major,2,2,77.5,54.5,5.27,5.34,68,15,1.99,,,inj,inj,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,30.06%,5.83,7.75,14.83%,1.94,0.54,11.23%,0.14,0.56,11.72%,0.14,14,21.88%,3.5,4,26.67%,1,0.1,5.15%,0.03,0,0.00%,0,0,0.00%,0,2,2.86%,0.5,6,37.50%,1.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 593,2010,Peewee Minor,2,3,84.2,56.5,4.81,4.95,71,17,2.01,,,70,18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,30.06%,5.83,7.75,14.83%,1.94,0.54,11.23%,0.14,0.56,11.72%,0.14,14,21.88%,3.5,4,26.67%,1,0.1,5.15%,0.03,0,0.00%,0,0,0.00%,0,2,2.86%,0.5,6,37.50%,1.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 593,2010,Peewee Major,2,4,87.2,57.5,5.06,5.06,72,16.5,1.97,,,70.67,17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,30.06%,5.83,7.75,14.83%,1.94,0.54,11.23%,0.14,0.56,11.72%,0.14,14,21.88%,3.5,4,26.67%,1,0.1,5.15%,0.03,0,0.00%,0,0,0.00%,0,2,2.86%,0.5,6,37.50%,1.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 593,2010,Bantam Minor,2,5,100.8,60,4.83,4.78,78,19,1.94,,,72,22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,30.06%,5.83,7.75,14.83%,1.94,0.54,11.23%,0.14,0.56,11.72%,0.14,14,21.88%,3.5,4,26.67%,1,0.1,5.15%,0.03,0,0.00%,0,0,0.00%,0,2,2.86%,0.5,6,37.50%,1.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,5,1,0
Athlete 594,2010,Bantam Major,2,6,111.6,64,4.69,4.62,84,23,2.01,24,,,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 595,2010,Bantam Minor,2,5,120.8,64.25,5.15,5.15,84,21,1.96,21.67,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 596,2010,Squirt Major,2,2,63.8,52.25,4.95,5.06,72,19,1.96,,,,,16,439,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.40%,6,1.75,3.35%,1.75,0.1,2.02%,0.1,0.06,1.19%,0.06,1,1.39%,1,1,5.56%,1,0.03,1.55%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 596,2010,Peewee Minor,2,3,69.8,54,5.05,5.12,73,18,1.93,,28,,26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.40%,6,1.75,3.35%,1.75,0.1,2.02%,0.1,0.06,1.19%,0.06,1,1.39%,1,1,5.56%,1,0.03,1.55%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 598,2010,Under 12 Girls,0,2,88.5,56.75,,,,,,,27.67,,38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,17.51%,7.75,3.75,6.61%,1.88,0.55,10.98%,0.28,0.61,12.15%,0.31,2,2.94%,1,2,12.50%,1,0.07,3.50%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,25.00%,2,30,8.26%,15,33,5.32%,16.5,2,3,1,0
Athlete 598,2010,Under 12 Girls,0,2,104,59.5,5.56,5.63,68,16,2,,,62.67,,16,363,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,17.51%,7.75,3.75,6.61%,1.88,0.55,10.98%,0.28,0.61,12.15%,0.31,2,2.94%,1,2,12.50%,1,0.07,3.50%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,25.00%,2,30,8.26%,15,33,5.32%,16.5,2,3,1,0
Athlete 598,2010,Under 14 Girls,0,4,,60.5,5.01,5.02,70,18,2.07,,,62.67,,20,393,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,17.51%,7.75,3.75,6.61%,1.88,0.55,10.98%,0.28,0.61,12.15%,0.31,2,2.94%,1,2,12.50%,1,0.07,3.50%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,25.00%,2,30,8.26%,15,33,5.32%,16.5,2,3,1,0
Athlete 599,2010,Under 12 Girls,0,2,133,62.75,6,5.97,58,13,2.36,,,59.7,,17,430,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,13.76%,0,0.75,1.20%,0,0.08,1.35%,0,0.01,0.17%,0,2,3.57%,0,2,18.18%,0,0.15,6.36%,0,0,0.00%,0,0,0.00%,0,1.67,2.87%,0,0,0.00%,0,4,30.77%,0,44,10.23%,0,166,20.22%,0,0,2,0,0
Athlete 599,2010,Under 12 Girls,0,2,151.3,63.5,5.92,5.96,56,11,2.51,,,58,,13,474,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,13.76%,0,0.75,1.20%,0,0.08,1.35%,0,0.01,0.17%,0,2,3.57%,0,2,18.18%,0,0.15,6.36%,0,0,0.00%,0,0,0.00%,0,1.67,2.87%,0,0,0.00%,0,4,30.77%,0,44,10.23%,0,166,20.22%,0,0,2,0,0
Athlete 6,2001,Under 19 Girls,0,7,,,5,5.03,76.5,,,,29.67,,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 60,2003,Under 18 Boys,1,7,183.1,69.25,4.39,4.33,106,29.5,1.72,,,69.67,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.33%,0,0,0.00%,0,0.21,5.02%,0,0.24,5.87%,0,2,1.89%,0,4,13.56%,0,0.03,1.78%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,0,0
